name,reported_exact_top1,pred1_exact_canon,pred10_exact_canon,proposal_exact_canon,pred1_formula_match,all_pred_formula_match,raw_duplicate_pred_count,canon_duplicate_pred_count,proposal_position_in_predictions
MassSpecGymID0233428,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0233448,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0233449,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0233450,0.0,False,False,False,True,False,0,0,8.0
MassSpecGymID0233457,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0233458,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0233459,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0233464,1.0,True,True,True,True,False,0,0,1.0
MassSpecGymID0233465,0.0,False,False,False,True,False,0,0,5.0
MassSpecGymID0233466,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0233467,0.0,False,False,False,True,False,0,0,5.0
MassSpecGymID0233468,1.0,True,True,True,True,False,0,0,1.0
MassSpecGymID0233469,1.0,True,True,True,True,False,0,0,1.0
MassSpecGymID0233470,1.0,True,True,True,True,False,0,0,1.0
MassSpecGymID0233471,0.0,False,False,False,True,False,0,0,5.0
MassSpecGymID0233472,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0233493,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0233494,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0233495,1.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0233616,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0233617,0.0,False,False,False,True,False,0,0,10.0
MassSpecGymID0233618,0.0,False,False,False,True,False,0,0,8.0
MassSpecGymID0233619,0.0,False,False,False,True,False,0,0,4.0
MassSpecGymID0233620,0.0,False,False,False,True,False,0,0,7.0
MassSpecGymID0233621,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0233627,1.0,True,True,True,True,False,0,0,1.0
MassSpecGymID0233628,1.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0233629,1.0,True,True,True,True,False,0,0,1.0
MassSpecGymID0233642,0.0,False,False,False,True,False,0,0,8.0
MassSpecGymID0233643,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0233644,0.0,False,False,False,True,False,0,0,7.0
MassSpecGymID0233645,1.0,True,True,True,True,False,0,0,1.0
MassSpecGymID0233646,0.0,False,False,False,True,False,0,0,4.0
MassSpecGymID0233647,0.0,False,False,False,True,False,0,0,5.0
MassSpecGymID0233654,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0233655,0.0,False,False,False,True,False,0,0,6.0
MassSpecGymID0233656,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0233657,1.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0233658,1.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0233659,0.0,False,False,False,True,False,0,0,9.0
MassSpecGymID0233663,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0233664,0.0,False,False,False,True,False,0,0,5.0
MassSpecGymID0233665,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0233684,1.0,True,True,True,True,False,0,0,1.0
MassSpecGymID0233685,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0233686,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0233731,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0233732,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0233733,0.0,False,False,False,True,False,0,0,7.0
MassSpecGymID0233734,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0233758,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0233759,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0233760,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0233767,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0233768,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0233769,0.0,False,False,False,True,False,0,0,4.0
MassSpecGymID0233773,0.0,False,False,False,True,False,0,0,10.0
MassSpecGymID0233774,0.0,False,False,False,True,False,0,0,8.0
MassSpecGymID0233775,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0233776,1.0,True,True,True,True,False,0,0,1.0
MassSpecGymID0233777,1.0,True,True,True,True,False,0,0,1.0
MassSpecGymID0233778,1.0,True,True,True,True,False,0,0,1.0
MassSpecGymID0233779,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0233780,0.0,False,False,False,True,False,0,0,4.0
MassSpecGymID0233781,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0233801,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0233802,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0233803,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0233836,0.0,False,False,False,True,False,0,0,6.0
MassSpecGymID0233837,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0233838,0.0,False,False,False,True,False,0,0,8.0
MassSpecGymID0233857,0.0,False,False,False,True,False,0,0,10.0
MassSpecGymID0233858,1.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0233859,1.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0233888,0.0,False,False,False,True,False,0,0,6.0
MassSpecGymID0233889,0.0,False,False,False,True,False,0,0,6.0
MassSpecGymID0233890,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0233891,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0233893,1.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0233894,1.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0233901,0.0,False,False,False,True,False,0,0,7.0
MassSpecGymID0233902,1.0,True,True,True,True,False,0,0,1.0
MassSpecGymID0233903,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0233904,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0233912,0.0,False,False,False,True,False,0,0,4.0
MassSpecGymID0233913,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0233914,1.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0233929,0.0,False,False,False,True,False,0,0,6.0
MassSpecGymID0233930,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0233931,0.0,False,False,False,True,False,0,0,5.0
MassSpecGymID0233932,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0233940,1.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0233941,1.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0233949,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0233950,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0233951,1.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0233955,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0233956,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0233957,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0233958,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0233962,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0233963,0.0,False,False,False,True,False,0,0,4.0
MassSpecGymID0233964,0.0,False,False,False,True,False,0,0,10.0
MassSpecGymID0233977,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0233978,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0233988,0.0,False,False,False,True,False,0,0,6.0
MassSpecGymID0233989,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0233990,0.0,False,False,False,True,False,0,0,10.0
MassSpecGymID0233991,1.0,True,True,True,True,True,0,0,1.0
MassSpecGymID0233992,1.0,True,True,True,True,True,0,0,1.0
MassSpecGymID0233993,1.0,True,True,True,True,False,0,0,1.0
MassSpecGymID0233994,1.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0233995,0.0,False,False,False,True,False,0,0,5.0
MassSpecGymID0233996,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0233997,1.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0233998,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0233999,1.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0234003,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0234004,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0234005,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0234009,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0234010,0.0,False,False,False,True,False,0,0,9.0
MassSpecGymID0234011,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0234015,0.0,False,False,False,True,False,0,0,6.0
MassSpecGymID0234016,0.0,False,False,False,True,False,0,0,7.0
MassSpecGymID0234035,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0234036,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0234037,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0234053,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0234054,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0234055,0.0,False,False,False,True,False,0,0,9.0
MassSpecGymID0234080,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0234081,0.0,False,False,False,True,False,0,0,10.0
MassSpecGymID0234105,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0234106,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0234107,0.0,False,False,False,True,False,0,0,7.0
MassSpecGymID0234117,0.0,False,False,False,True,False,0,0,7.0
MassSpecGymID0234118,1.0,True,True,True,True,False,0,0,1.0
MassSpecGymID0234126,0.0,False,False,False,True,False,0,0,7.0
MassSpecGymID0234127,0.0,False,False,False,True,False,0,0,4.0
MassSpecGymID0234128,0.0,False,False,False,True,False,0,0,8.0
MassSpecGymID0234167,0.0,False,False,False,True,False,0,0,8.0
MassSpecGymID0234168,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0234169,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0234182,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0234183,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0234184,1.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0234188,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0234189,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0234190,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0234196,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0234197,0.0,False,False,False,True,False,0,0,9.0
MassSpecGymID0234198,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0234199,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0234200,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0234250,1.0,True,True,True,True,False,0,0,1.0
MassSpecGymID0234251,1.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0234252,1.0,True,True,True,True,False,0,0,1.0
MassSpecGymID0234301,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0234302,0.0,False,False,False,True,False,0,0,6.0
MassSpecGymID0234303,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0234304,0.0,False,False,False,True,False,0,0,10.0
MassSpecGymID0234305,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0234321,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0234322,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0234323,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0234327,0.0,False,False,False,True,False,0,0,5.0
MassSpecGymID0234328,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0234329,1.0,True,True,True,True,False,0,0,1.0
MassSpecGymID0234350,0.0,True,True,False,True,False,0,0,8.0
MassSpecGymID0234351,1.0,True,True,True,True,False,0,0,1.0
MassSpecGymID0234352,1.0,True,True,True,True,True,0,0,1.0
MassSpecGymID0234363,0.0,False,False,False,True,False,0,0,4.0
MassSpecGymID0234364,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0234365,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0234387,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0234388,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0234389,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0234563,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0234564,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0234565,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0234588,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0234589,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0234590,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0234628,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0234629,1.0,True,True,True,True,False,0,0,1.0
MassSpecGymID0234630,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0234631,0.0,False,False,False,True,False,0,0,9.0
MassSpecGymID0234632,0.0,False,False,False,True,False,0,0,6.0
MassSpecGymID0234633,0.0,False,False,False,True,False,0,0,7.0
MassSpecGymID0234637,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0234638,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0234639,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0234643,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0234644,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0234645,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0234666,1.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0234674,0.0,False,False,False,True,False,0,0,10.0
MassSpecGymID0234675,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0234676,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0234677,1.0,True,True,True,True,False,0,0,1.0
MassSpecGymID0234678,0.0,False,False,False,True,False,0,0,9.0
MassSpecGymID0234679,1.0,True,True,True,True,True,0,0,1.0
MassSpecGymID0234701,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0234702,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0234703,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0234716,1.0,True,True,True,True,False,0,0,1.0
MassSpecGymID0234717,1.0,True,True,True,True,False,0,0,1.0
MassSpecGymID0234718,1.0,True,True,True,True,False,0,0,1.0
MassSpecGymID0234719,1.0,True,True,True,True,False,0,0,1.0
MassSpecGymID0234720,1.0,True,True,True,True,False,0,0,1.0
MassSpecGymID0234721,0.0,False,False,False,True,False,0,0,7.0
MassSpecGymID0234740,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0234741,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0234742,0.0,False,False,False,True,False,0,0,9.0
MassSpecGymID0234756,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0234760,0.0,False,False,False,True,False,0,0,9.0
MassSpecGymID0234761,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0234762,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0234788,1.0,True,True,True,True,False,0,0,1.0
MassSpecGymID0234789,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0234790,1.0,True,True,True,True,True,0,0,1.0
MassSpecGymID0234791,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0234792,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0234793,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0234794,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0234795,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0234796,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0234797,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0234798,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0234799,0.0,False,False,False,True,False,0,0,9.0
MassSpecGymID0234800,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0234848,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0234849,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0234850,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0234851,1.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0234852,1.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0234853,1.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0234854,0.0,False,False,False,True,False,0,0,6.0
MassSpecGymID0234855,0.0,False,False,False,True,False,0,0,7.0
MassSpecGymID0234856,0.0,False,False,False,True,False,0,0,7.0
MassSpecGymID0234862,0.0,False,False,False,True,False,0,0,6.0
MassSpecGymID0234863,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0234864,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0235016,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0235017,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0235018,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0235041,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0235042,1.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0235043,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0235044,0.0,False,False,False,True,False,0,0,9.0
MassSpecGymID0235045,1.0,True,True,True,True,True,0,0,1.0
MassSpecGymID0235046,1.0,True,True,True,True,True,0,0,1.0
MassSpecGymID0235047,1.0,True,True,True,True,False,0,0,1.0
MassSpecGymID0235048,0.0,False,False,False,True,False,0,0,9.0
MassSpecGymID0235049,1.0,True,True,True,True,False,0,0,1.0
MassSpecGymID0235061,0.0,False,False,False,True,False,0,0,4.0
MassSpecGymID0235062,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0235063,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0235069,0.0,False,False,False,True,False,0,0,10.0
MassSpecGymID0235070,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0235071,0.0,False,False,False,True,False,0,0,10.0
MassSpecGymID0235094,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0235095,1.0,True,True,True,True,True,0,0,1.0
MassSpecGymID0235096,1.0,True,True,True,True,False,0,0,1.0
MassSpecGymID0235097,1.0,True,True,True,True,False,0,0,1.0
MassSpecGymID0235098,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0235099,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0235113,1.0,True,True,True,True,True,0,0,1.0
MassSpecGymID0235114,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0235115,1.0,True,True,True,True,True,0,0,1.0
MassSpecGymID0235133,1.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0235134,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0235135,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0235294,1.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0235295,1.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0235296,1.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0235320,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0235321,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0235322,0.0,False,False,False,True,False,0,0,4.0
MassSpecGymID0235338,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0235339,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0235346,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0235347,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0235348,0.0,False,False,False,True,False,0,0,4.0
MassSpecGymID0235358,0.0,False,False,False,True,False,0,0,6.0
MassSpecGymID0235359,0.0,False,False,False,True,False,0,0,10.0
MassSpecGymID0235391,1.0,True,True,True,True,True,0,0,1.0
MassSpecGymID0235393,1.0,True,True,True,True,True,0,0,1.0
MassSpecGymID0235400,1.0,True,True,True,True,False,0,0,1.0
MassSpecGymID0235401,1.0,True,True,True,True,False,0,0,1.0
MassSpecGymID0235402,1.0,True,True,True,True,False,0,0,1.0
MassSpecGymID0235410,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0235411,0.0,False,False,False,True,False,0,0,8.0
MassSpecGymID0235412,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0235431,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0235432,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0235433,0.0,False,False,False,True,False,0,0,5.0
MassSpecGymID0235446,0.0,False,False,False,True,False,0,0,8.0
MassSpecGymID0235447,0.0,False,False,False,True,False,0,0,6.0
MassSpecGymID0235448,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0235505,0.0,False,False,False,True,False,0,0,6.0
MassSpecGymID0235506,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0235507,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0235532,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0235533,0.0,False,False,False,True,False,0,0,8.0
MassSpecGymID0235534,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0235553,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0235579,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0235580,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0235581,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0235632,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0235633,1.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0235634,0.0,False,False,False,True,False,0,0,4.0
MassSpecGymID0235641,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0235642,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0235643,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0235644,0.0,False,False,False,True,False,0,0,7.0
MassSpecGymID0235645,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0235646,0.0,False,False,False,True,False,0,0,9.0
MassSpecGymID0235647,0.0,False,False,False,True,False,0,0,7.0
MassSpecGymID0235648,0.0,False,False,False,True,False,0,0,6.0
MassSpecGymID0235674,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0235675,0.0,False,False,False,True,False,0,0,8.0
MassSpecGymID0235687,0.0,False,False,False,True,False,0,0,7.0
MassSpecGymID0235688,1.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0235689,1.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0235797,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0235801,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0235802,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0235803,1.0,True,True,True,True,False,0,0,1.0
MassSpecGymID0235804,1.0,True,True,True,True,False,0,0,1.0
MassSpecGymID0235805,1.0,True,True,True,True,False,0,0,1.0
MassSpecGymID0235806,1.0,True,True,True,True,False,0,0,1.0
MassSpecGymID0235819,1.0,True,True,True,True,True,0,0,1.0
MassSpecGymID0235820,0.0,True,True,False,True,False,0,0,8.0
MassSpecGymID0235821,1.0,True,True,True,True,False,0,0,1.0
MassSpecGymID0235822,0.0,True,True,False,True,False,0,0,9.0
MassSpecGymID0235837,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0235838,1.0,True,True,True,True,False,0,0,1.0
MassSpecGymID0235839,1.0,True,True,True,True,False,0,0,1.0
MassSpecGymID0235846,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0235848,0.0,False,False,False,True,False,0,0,9.0
MassSpecGymID0235850,0.0,False,False,False,True,False,0,0,9.0
MassSpecGymID0235852,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0235856,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0235857,0.0,False,False,False,True,False,0,0,5.0
MassSpecGymID0235858,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0235862,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0235863,0.0,False,False,False,True,False,0,0,10.0
MassSpecGymID0235864,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0235881,0.0,False,False,False,False,False,0,0,3.0
MassSpecGymID0235882,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0235883,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0235893,1.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0235894,0.0,False,False,False,True,False,0,0,8.0
MassSpecGymID0235895,1.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0235918,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0235919,0.0,False,False,False,False,False,0,0,7.0
MassSpecGymID0235920,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0235931,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0235932,0.0,False,False,False,True,False,0,0,7.0
MassSpecGymID0235934,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0235935,0.0,False,False,False,True,False,0,0,5.0
MassSpecGymID0235944,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0235945,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0235946,0.0,False,False,False,True,False,0,0,7.0
MassSpecGymID0236028,0.0,False,False,False,True,False,0,0,8.0
MassSpecGymID0236029,1.0,True,True,True,True,False,0,0,1.0
MassSpecGymID0236030,0.0,False,False,False,True,False,0,0,9.0
MassSpecGymID0236040,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0236041,0.0,False,True,False,True,False,0,0,1.0
MassSpecGymID0236048,1.0,True,True,True,True,True,0,0,1.0
MassSpecGymID0236049,0.0,False,False,False,False,False,0,0,4.0
MassSpecGymID0236050,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0236069,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0236070,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0236071,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0236103,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0236104,0.0,False,False,False,True,False,0,0,6.0
MassSpecGymID0236105,0.0,False,False,False,True,False,0,0,9.0
MassSpecGymID0236112,0.0,False,False,False,True,False,0,0,5.0
MassSpecGymID0236113,0.0,False,False,False,True,False,0,0,4.0
MassSpecGymID0236114,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0236130,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0236131,0.0,False,False,False,True,False,0,0,5.0
MassSpecGymID0236132,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0236170,0.0,False,True,False,True,True,0,0,1.0
MassSpecGymID0236171,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0236172,0.0,False,True,False,True,True,0,0,1.0
MassSpecGymID0236215,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0236216,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0236220,1.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0236221,0.0,False,False,False,True,False,0,0,6.0
MassSpecGymID0236222,1.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0236237,1.0,True,True,True,True,False,0,0,1.0
MassSpecGymID0236238,1.0,True,True,True,True,True,0,0,1.0
MassSpecGymID0236246,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0236247,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0236248,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0236273,1.0,True,True,True,True,False,0,0,1.0
MassSpecGymID0236274,0.0,False,False,False,True,False,0,0,4.0
MassSpecGymID0236275,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0236276,1.0,True,True,True,True,True,0,0,1.0
MassSpecGymID0236277,0.0,False,False,False,True,False,0,0,8.0
MassSpecGymID0236278,0.0,False,False,False,True,False,0,0,10.0
MassSpecGymID0236279,1.0,True,True,True,True,True,0,0,1.0
MassSpecGymID0236280,0.0,False,False,False,True,True,0,0,1.0
