bit,threshold
1146,0.25
1147,0.30000001192092896
1148,0.10000000149011612
1149,0.5
1150,0.15000000596046448
1151,0.25
1152,0.20000000298023224
1153,0.18700000643730164
1154,0.20000000298023224
1155,0.05000000074505806
1156,0.25
1157,0.15000000596046448
1158,0.3499999940395355
1159,0.10000000149011612
1160,0.4000000059604645
1161,0.10000000149011612
1162,0.3499999940395355
1163,0.25
1164,0.15000000596046448
1165,0.30000001192092896
1166,0.05000000074505806
1167,0.10000000149011612
1168,0.5
1169,0.3499999940395355
1170,0.25
1171,0.18700000643730164
1172,0.15000000596046448
1173,0.15000000596046448
1174,0.20000000298023224
1175,0.15000000596046448
1176,0.4000000059604645
1177,0.25
1178,0.25
1179,0.5
1180,0.10000000149011612
1181,0.20000000298023224
1182,0.18700000643730164
1183,0.25
1184,0.10000000149011612
1185,0.25
1186,0.10000000149011612
1187,0.05000000074505806
1188,0.10000000149011612
1189,0.25
1190,0.18700000643730164
1191,0.25
1192,0.15000000596046448
1193,0.25
1194,0.15000000596046448
1195,0.15000000596046448
1196,0.25
1197,0.05000000074505806
1198,0.05000000074505806
1199,0.25
1200,0.25
1201,0.25
1202,0.25
1203,0.15000000596046448
1204,0.05000000074505806
1205,0.4000000059604645
1206,0.25
1207,0.05000000074505806
1208,0.10000000149011612
1209,0.25
1210,0.10000000149011612
1211,0.15000000596046448
1212,0.05000000074505806
1213,0.15000000596046448
1214,0.25
1215,0.05000000074505806
1216,0.15000000596046448
1217,0.05000000074505806
1218,0.15000000596046448
1219,0.10000000149011612
1220,0.05000000074505806
1221,0.15000000596046448
1222,0.25
1223,0.25
1224,0.30000001192092896
1225,0.25
1226,0.25
1227,0.3499999940395355
1228,0.10000000149011612
1229,0.25
1230,0.10000000149011612
1231,0.10000000149011612
1232,0.18700000643730164
1233,0.15000000596046448
1234,0.05000000074505806
1235,0.05000000074505806
1236,0.20000000298023224
1237,0.10000000149011612
1238,0.10000000149011612
1239,0.18700000643730164
1240,0.15000000596046448
1241,0.5
1242,0.05000000074505806
1243,0.15000000596046448
1244,0.25
1245,0.30000001192092896
1246,0.05000000074505806
1247,0.05000000074505806
1248,0.05000000074505806
1249,0.05000000074505806
1250,0.10000000149011612
1251,0.05000000074505806
1252,0.10000000149011612
1253,0.05000000074505806
1254,0.05000000074505806
1255,0.25
1256,0.25
1257,0.30000001192092896
1258,0.30000001192092896
1259,0.25
1260,0.5
1261,0.10000000149011612
1262,0.10000000149011612
1263,0.05000000074505806
1264,0.18700000643730164
1265,0.15000000596046448
1266,0.25
1267,0.4000000059604645
1268,0.05000000074505806
1269,0.05000000074505806
1270,0.5
1271,0.18700000643730164
1272,0.18700000643730164
1273,0.15000000596046448
1274,0.3499999940395355
1275,0.10000000149011612
1276,0.25
1277,0.05000000074505806
1278,0.3499999940395355
1279,0.30000001192092896
1280,0.25
1281,0.15000000596046448
1282,0.25
1283,0.25
1284,0.05000000074505806
1285,0.3499999940395355
1286,0.5
1287,0.5
1288,0.05000000074505806
1289,0.3499999940395355
1290,0.18700000643730164
1291,0.30000001192092896
1292,0.20000000298023224
1293,0.15000000596046448
1294,0.15000000596046448
1295,0.30000001192092896
1296,0.05000000074505806
1297,0.05000000074505806
1298,0.5
1299,0.30000001192092896
1300,0.25
1301,0.10000000149011612
1302,0.05000000074505806
1303,0.10000000149011612
1304,0.10000000149011612
1305,0.05000000074505806
1306,0.5
1307,0.18700000643730164
1308,0.4000000059604645
1309,0.25
1310,0.10000000149011612
1311,0.10000000149011612
1312,0.25
1313,0.25
1314,0.3499999940395355
1315,0.25
1316,0.15000000596046448
1317,0.3499999940395355
1318,0.05000000074505806
1319,0.05000000074505806
1320,0.15000000596046448
1321,0.15000000596046448
1322,0.15000000596046448
1323,0.25
1324,0.25
1325,0.18700000643730164
1326,0.10000000149011612
1327,0.05000000074505806
1328,0.05000000074505806
1329,0.05000000074505806
1330,0.10000000149011612
1331,0.05000000074505806
1332,0.3499999940395355
1333,0.05000000074505806
1334,0.25
1335,0.05000000074505806
1336,0.15000000596046448
1337,0.05000000074505806
1338,0.25
1339,0.05000000074505806
1340,0.25
1341,0.15000000596046448
1342,0.10000000149011612
1343,0.25
1344,0.15000000596046448
1345,0.5
1346,0.30000001192092896
1347,0.25
1348,0.15000000596046448
1349,0.10000000149011612
1350,0.25
1351,0.20000000298023224
1352,0.25
1353,0.05000000074505806
1354,0.25
1355,0.25
1356,0.10000000149011612
1357,0.3499999940395355
1358,0.05000000074505806
1359,0.25
1360,0.25
1361,0.05000000074505806
1362,0.10000000149011612
1363,0.05000000074505806
1364,0.15000000596046448
1365,0.18700000643730164
1366,0.25
1367,0.5
1368,0.05000000074505806
1369,0.18700000643730164
1370,0.15000000596046448
1371,0.25
1372,0.25
1373,0.15000000596046448
1374,0.15000000596046448
1375,0.25
1376,0.15000000596046448
1377,0.18700000643730164
1378,0.05000000074505806
1379,0.25
1380,0.25
1381,0.20000000298023224
1382,0.20000000298023224
1383,0.15000000596046448
1384,0.05000000074505806
1385,0.18700000643730164
1386,0.5
1387,0.30000001192092896
