murcko_scaffold,spectra,unique_targets,exact_top10,tanimoto_top10,mist_tanimoto,chem_class,example_smiles
O=C1CCC2[C@H](CCC3C4C(=O)C=CC4C=C[C@H]32)C1,10,1,0.0,0.2890514329075813,0.46888899207115176,polycyclic_aliphatic_like,CC1=C[C@H]2[C@@]3(CCC(=O)C([C@H]3CC[C@@]2([C@]4([C@@]1(C(=C(C4=O)C)O)C)C(=O)OC)C)(C)C)C
O=C1[C@@H](N=CN2CCCCCC2)[C@H]2SCCN12,10,2,0.0,0.18893705829977986,0.24217976480722422,other_midsize,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)N=CN3CCCCCC3)C(=O)O)C
c1ccc(CC(Cn2cncn2)c2ccccc2)cc1,10,1,0.0,0.19156681448221202,0.22437393069267272,aromatic_rich_polycycle,C1=CC=C(C(=C1)[C@H]([C@@](CN2C=NC=N2)(C3=CC=C(C=C3)F)SC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N)O)Cl
c1ccc2c(c1)N[C@H]1Nc3cccc4c3[C@]13CCN([C@H]4C1CO1)[C@@H]1NCC[C@@]213,10,1,0.0,0.28420569449663163,0.4825663208961487,polycyclic_aliphatic_like,C/C=C/C=C/C(=O)N1CC[C@@]23[C@@H]1N4CC[C@@]25[C@@H](NC6=CC=CC=C36)N(C7=CC=CC(=C57)[C@@H]4C8C(O8)(C)C)C
c1ccc(Nc2nc(Nc3ccccc3)nc(N3CCOCC3)n2)cc1,10,10,0.1,0.4021215490996838,0.4139073804020882,aromatic_rich_polycycle,C1COCCN1C2=NC(=NC(=N2)NC3=CC=CC=C3F)NC4=CC(=CC=C4)F
O=C(Nc1ccccn1)c1ccc2[nH]c(CNc3ccccc3)nc2c1,10,2,0.3,0.6487768173217774,0.664654241502285,other_midsize,CCCCCCOC(=O)NC(=N)C1=CC=C(C=C1)NCC2=NC3=C(N2C)C=CC(=C3)C(=O)N(CCC(=O)OCC)C4=CC=CC=N4
c1ccc(-c2cc(Nc3cnccn3)n[nH]2)cc1,10,1,0.5,0.6690444409847259,0.6605903595685959,aromatic_rich_polycycle,COC1=C(C(=CC=C1)OCCCN)C2=CC(=NN2)NC3=NC=C(N=C3)C#N
C(=NOCc1ccccn1)c1ccccc1,9,1,0.0,0.33465327819188434,0.4092992577287886,small_heteroaromatic,CC1=NC(=CC=C1)CON=C(C)C2=CC(=C(C=C2)Cl)CNC(=O)OC
C1=CC2=NC1=CC1=CC3=CCC(=C4CCC(=CC5=NC(=C2)C=C5)N4)C3=N1,9,7,0.0,0.32260836660861963,0.6191515359613631,other_macrocycle,CCC1=C(C2=NC1=CC3=C(C4=C(C(C(=C5C(C(C(=CC6=NC(=C2)C(=C6C)C=C)N5)C)CCC(=O)O)C4=N3)C(=O)OC)O)C)C
O=C(/C=C/c1ccccc1)OCC1=CC2(C=C[C@@H]3C=CO[C@@H](O[C@H]4CCCCO4)[C@@H]32)OC1=O,9,1,0.0,0.43838369184070164,0.4301357732878791,polycyclic_aliphatic_like,C[C@@H](C1=CC2(C=C[C@H]3[C@@H]2[C@@H](OC=C3C(=O)OC)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)OC1=O)OC(=O)/C=C/C5=CC=C(C=C5)O
O=C(/C=C/c1ccccc1)O[C@H]1CO[C@@H](O[C@H]2[C@@H]3C=CO[C@@H](O[C@H]4CCCCO4)[C@@H]3C3O[C@H]32)C[C@@H]1OC(=O)/C=C/c1ccccc1,9,2,0.0,0.5360505713356866,0.7975135445594788,glycoside_or_sugar_rich,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2[C@@H]3C=CO[C@H]([C@@H]3[C@@]4([C@H]2O4)CO)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)O)OC(=O)/C=C/C6=CC=C(C=C6)O)OC(=O)/C=C/C7=CC=C(C=C7)O
O=C(Cc1ccccc1)Nc1cc(OCc2ccccc2)ccn1,9,1,0.0,0.4175997707578871,0.5499553150600858,aromatic_rich_polycycle,C1=CC(=C(C(=C1)F)CC(=O)NC2=NC=CC(=C2)OCC3=CC=C(C=C3)Cl)F
O=C(NCCc1c[nH]c2ccccc12)c1cc(-c2ccccc2)n(C2CCS(=O)(=O)C2)n1,9,2,0.0,0.3386669009923935,0.3855733192629284,aromatic_rich_polycycle,CC1=C(C=C(C=C1)C2=CC(=NN2C3CCS(=O)(=O)C3)C(=O)NCCC4=CNC5=CC=CC=C54)C
O=C(NCNC(=S)Nc1ccccc1)C(c1ccccc1)c1ccccc1,9,1,0.0,0.6609263287650214,0.928483698103163,aromatic_rich_polycycle,C1=CC=C(C=C1)C(C2=CC=CC=C2)C(=O)NC(C(Cl)(Cl)Cl)NC(=S)NC3=CC(=C(C=C3)F)[N+](=O)[O-]
O=C(N[C@@H]1CCOc2ccc(N3CCN(C4COC4)CC3)cc21)c1ccccc1,9,1,0.0,0.49211908049053615,0.552801724937227,polycyclic_aliphatic_like,CNC(=O)O[C@H]1COC2=C([C@@H]1NC(=O)C3=CC=C(C=C3)F)C=C(C=C2)N4CCN(CC4)C5COC5
O=C(Nc1n[nH]c2c1CN(C(=O)NCc1ccccc1)C2)c1ccccc1,9,1,0.0,0.49711765514479744,0.7357627203067144,large_peptide_like,CC1(C2=C(CN1C(=O)N[C@H](CN(C)C)C3=CC=CC=C3)C(=NN2)NC(=O)C4=CC=C(C=C4)NC(=O)C=C)C
O=C(OCc1ncnc(Nc2ccccc2)n1)c1ccccc1,9,1,0.0,0.30533172686894733,0.3390207456217872,aromatic_rich_polycycle,C1=CC=C(C=C1)NC2=NC(=NC(=N2)N)COC(=O)C3=CC=C(C=C3)[N+](=O)[O-]
O=C(c1ccccc1)c1ccc(-c2cscn2)cc1-n1cncn1,9,2,0.0,0.2531128972768783,0.2675839811563491,aromatic_rich_polycycle,COC1=CC(=CC(=C1OC)OC)C(=O)C2=C(C=C(C=C2)C3=CSC(=N3)N)N4C=NC=N4
O=C1C=CC2C1CC1O[C@H]1[C@@H]1C2CCC2C[C@H]21,9,1,0.0,0.15318069358666736,0.14090849210818607,glycoside_or_sugar_rich,CCCCCCCCCCCC(=O)O[C@@]12C[C@H]([C@]3([C@H]([C@@H]1C2(C)C)[C@H]4[C@](O4)([C@H]([C@]5(C3C=C(C5=O)C)O)O)CO)O)C
O=C1C=CCCC1,9,1,0.0,0.16328666110833484,0.23439480364322657,other_midsize,CCCC(=NOCC)C1=C(CC(CC1=O)CC(C)SCC)O
O=C1Nc2ccccc2C2(CCN(CCc3coc(-c4ccccc4)n3)CC2)O1,9,1,0.0,0.212316268020206,0.255241099331114,other_midsize,CC1=CC2=C(C=C1)NC(=O)OC23CCN(CC3)CCC4=C(OC(=N4)C5=CC=CC=C5)C
O=C1OCc2cc3c(cc21)CC1CCCCC1O3,9,2,0.0,0.2992801964282989,0.41382895906766254,glycoside_or_sugar_rich,CC1=C2COC(=O)C2=C(C3=C1OC4(CC(C(C(C4C3)(C)CCC(=O)O)C(C)(C)O)O)C)OC
O=c1[nH]c2nc(N3CCCCC3)[nH]c2c(=O)n1Cc1ncc2ccccc2n1,9,1,0.0,0.25693724470006096,0.34011441634760964,other_midsize,CC#CCN1C2=C(N=C1N3CCC[C@H](C3)N)N(C(=O)N(C2=O)CC4=NC5=CC=CC=C5C(=N4)C)C
c1cc(-c2ccc3nc[nH]c3c2)cc(Nc2ncc(CN3CCNCC3)cn2)n1,9,1,0.0,0.5812769532203674,0.6556079056527879,other_midsize,CCN1CCN(CC1)CC2=CN=C(N=C2)NC3=NC=C(C(=C3)C4=CC5=C(C(=C4)F)N=C(N5C(C)C)C)F
c1ccc(Nc2ccnc(Nc3ccc(NC4CNC4)cc3)n2)cc1,9,1,0.0,0.8593615823321872,0.8783342374695672,aromatic_rich_polycycle,COC1=C(C=CC(=C1)NC2CN(C2)CCF)NC3=NC=C(C(=N3)NC4=CC(=CC=C4)NC(=O)C=C)C(F)(F)F
c1ccc2c(c1)NC1Nc3cccc4c3C13CCN(C4C1CO1)C1NCCC213,9,3,0.0,0.236384414964252,0.36089513699213666,polycyclic_aliphatic_like,CC(=O)N1CCC23C1N4CCC25C(NC6=CC=CC=C36)N(C7=CC=CC(=C57)C4C8C(O8)(C)C)C
c1ccc2c(c1)[nH]c1ccccc12,9,1,0.0,0.43769072078996235,0.4685097270541721,aromatic_rich_polycycle,CC(C)NCCN1C2=C(C=C(C=C2)C(=O)C)C3=C1C=CC(=C3)C(=O)C
O=C(NCc1cccs1)c1cncs1,9,1,0.1111111111111111,0.3796729147434234,0.43691615263621014,small_heteroaromatic,CCC1=C(SC(=N1)NCC)C(=O)NC(C#N)C2=CC=CS2
O=C(Nc1ccc(CN2CCNCC2)cc1)N1CCc2cc(Oc3ccncn3)ccc21,9,1,0.1111111111111111,0.6774034102757772,0.66758926709493,other_midsize,CC(=O)NC1=CC(=NC=N1)OC2=CC3=C(C=C2)N(CC3)C(=O)NC4=CC(=C(C=C4)CN5CCN(CC5)C)C(F)(F)F
O=C(Nc1ccccc1)C1(C(=O)Nc2ccc(Oc3ccnc4cc(-c5ccccn5)sc34)cc2)CC1,9,1,0.1111111111111111,0.7696545786327786,0.8241730034351349,aromatic_rich_polycycle,COCCNCC1=CN=C(C=C1)C2=CC3=NC=CC(=C3S2)OC4=C(C=C(C=C4)NC(=O)C5(CC5)C(=O)NC6=CC=C(C=C6)F)F
c1ccc(-c2cnc3ncncc3c2)cc1,9,2,0.1111111111111111,0.7424102226893107,0.8561055925157335,other_midsize,CCN(CC)CCCCNC1=NC2=NC(=C(C=C2C=N1)C3=CC(=CC(=C3)OC)OC)NC(=O)NC(C)(C)C
N=C1NCCN1,9,1,0.2222222222222222,0.7077638771798875,0.8030367427402072,other_midsize,CCCSP(=O)(N1CCN(C1=NC#N)CC)OCC
O=C(Cc1n[nH]c(=O)[nH]c1=O)NN=Cc1ccccc1,9,3,0.2222222222222222,0.6506204058726629,0.6944878366258409,small_heteroaromatic,CN(C)C1=CC=C(C=C1)C=NNC(=O)CC2=NNC(=O)NC2=O
O=C(NCc1ccc2c(c1)CCN2C(=O)C1CCOCC1)c1ccccc1,9,1,0.2222222222222222,0.5620410343011221,0.5815440499120288,polycyclic_aliphatic_like,CC(C1=CC2=C(C=C1)N(CC2)C(=O)C3CCOCC3)NC(=O)C4=CC=C(C=C4)F
O=C(Nc1cccc(Nc2nc(-c3cccnc3)cs2)c1)c1ccc(CN2CCNCC2)cc1,9,1,0.2222222222222222,0.5643755147854487,0.5415913065274557,aromatic_rich_polycycle,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC(=CS4)C5=CN=CC=C5
c1ccc(-c2ccc3nncn3n2)cc1,9,1,0.3333333333333333,0.588466970456971,0.5230226284927793,aromatic_rich_polycycle,CCOC(=O)NC1=CC(=NN2C1=NN=C2C)C3=CC(=C(C=C3)C)NS(=O)(=O)C
O=C(Nc1cncc(-c2ccc3ncsc3c2)c1)OC1CCCCC1,9,1,0.4444444444444444,0.7054802825053533,0.6945269604523977,other_midsize,CC1=C(C=C(C=N1)C2=CC3=C(C=C2)N=C(S3)NC(=O)C)NC(=O)OC4CCCCC4
O=C1Nc2ccccc2CN1NCc1cccnc1,9,1,0.4444444444444444,0.8303945925500658,0.9795186916987101,other_midsize,CC(=O)N1C2=C(CN(C1=O)NCC3=CN=CC=C3)C=C(C=C2)C(C(F)(F)F)(C(F)(F)F)F
c1ccc(Nc2nc(OCC3CCCCC3)c3[nH]cnc3n2)cc1,9,1,0.4444444444444444,0.662120810813374,0.6096336046854655,other_midsize,C=CS(=O)(=O)C1=CC=C(C=C1)NC2=NC3=C(C(=N2)OCC4CCCCC4)NC=N3
c1ccc(N2CCCC2)c(CN2CCNCC2)c1,9,1,0.5555555555555556,0.9754195080863105,0.930998855166965,other_midsize,C1CCN(C1)C2=C(C=CC(=C2)C(F)(F)F)CN3CCN(CC3)C(=O)OC(C(F)(F)F)C(F)(F)F
c1nc(-c2cnn(CC3CCCC3)c2)c2cc[nH]c2n1,9,1,0.6666666666666666,0.7851677106486427,0.7380993896060519,small_heteroaromatic,C1CCC(C1)[C@H](CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3
O=C(Nc1ccccc1)c1ccc(Nc2nc(-c3ccccc3)c3ccccc3n2)cc1,9,1,0.7777777777777778,0.8425024052460989,0.8081402944193946,aromatic_rich_polycycle,CC1=C(C=C(C=C1)CNC)NC(=O)C2=CC=C(C=C2)NC3=NC4=CC=CC=C4C(=N3)C5=CC=CC=C5
O=c1c(-c2cccnc2)cc2cncnc2n1C1CCCCC1,9,1,0.8888888888888888,0.9399399393134646,0.9005548490418328,other_midsize,CC1=C2C=C(C(=O)N(C2=NC(=N1)N)C3CCC(CC3)OCCO)C4=CN=C(C=C4)OC
C1CC[C@H](O[C@@H]2CCCO[C@@H]2O[C@H]2OCCC[C@H]2O[C@H]2CCCCO2)OC1,8,3,0.0,0.630366113036871,0.6159688606858253,glycoside_or_sugar_rich,C/C=C(\C)/C(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@@H]2O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)COC(=O)/C(=C/C)/C)O)O)O)O)O
C1COC(OCC2CCCC(OCC3CCC4C3CCC3C5CCCCC5CCC34)O2)C1,8,1,0.0,0.6988944076001644,0.670517560094595,glycoside_or_sugar_rich,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CC(C4C3(CCC(C4(C)C)O)C)O)C)O)C)OC5C(C(C(C(O5)COC6C(C(C(O6)CO)O)O)O)O)O)C
O=C(CN1CCC2CCCCC2C1c1ccccc1)Nc1cc2c(s1)CCCC2,8,2,0.0,0.24652905017137525,0.32300728186964983,polycyclic_aliphatic_like,CCOC1=CC=CC=C1C2C3CCCCC3(CCN2CC(=O)NC4=C(C5=C(S4)CCCC5)C(=O)OC)O
O=C(OC1Cc2ccccc2OC1c1cccc2cc(=O)cc(C3CCc4ccccc4O3)cc12)c1ccccc1,8,1,0.0,0.5227636471390724,0.7069851569831371,aromatic_rich_polycycle,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=O)C(=C4C(=C3)C(=CC(=C4O)O)C5C(CC6=C(C=C(C=C6O5)O)O)OC(=O)C7=CC(=C(C(=C7)O)O)O)O)O
O=C1C2C=C3COCOC3C3CC=CC13CCC1CC12,8,2,0.0,0.17472298629581925,0.1872061565518379,polycyclic_aliphatic_like,CC=C(C)C(=O)OC1C(=CC23C1(C4C(=CC(C2=O)C5C(C5(C)C)CC3C)COC(O4)(C)C)O)C
O=C1C=CC2C3CCCCC2C13,8,2,0.0,0.40275830030441284,0.5792020559310913,other_midsize,C/C=C(/C)\C(=O)O[C@@H]1C[C@H](C2(C3C(C2C(=O)C=C3C)C1(C)C)C)OC(=O)CC(C)C
O=C1CC(CCc2ccccc2)OC(CC2C=COC(OC3CCCCO3)C2)C1,8,1,0.0,0.4221343360841274,0.4564484618604183,glycoside_or_sugar_rich,COC(=O)C1=COC(C(C1CC2CC(=O)CC(O2)CCC3=CC=C(C=C3)O)C=C)OC4C(C(C(C(O4)CO)O)O)O
O=C1CCOC(=O)CNC(=O)CNC(=O)CN1,8,1,0.0,0.38605114817619324,0.5526500288397074,cyclic_depsipeptide_like,CCCCCCCCCCC(C)C1C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)O1)CO)C(C)O)C(C)C)C
O=C1CNC(=O)CN1,8,1,0.0,0.2592957187443971,0.41166824847459793,other_midsize,C/C(=C\C(=O)NCCCC1NC(=O)C(NC1=O)CCCNC(=O)/C=C(/CCO)\C)/CCO
O=C1NCC(=O)N2C[C@@H](C[C@H]2C(=O)NC2(C(=O)NS(=O)(=O)C3CC3)CC2)Oc2nc3ccccc3nc2CCCCC[C@@H]2C[C@H]2O1,8,1,0.0,0.4588084053248167,0.8127794302999973,cyclic_depsipeptide_like,CC(C)(C)[C@H]1C(=O)N2C[C@@H](C[C@H]2C(=O)N[C@@]3(C[C@H]3C=C)C(=O)NS(=O)(=O)C4CC4)OC5=NC6=C(C=CC(=C6)OC)N=C5CCCCC[C@@H]7C[C@H]7OC(=O)N1
O=C1NCc2nc(cs2)C(=O)NCc2nc(cs2)C(=O)NCc2nc1co2,8,3,0.0,0.17136444151401517,0.24068565014749763,cyclic_peptide_like,CC1C2=NC(=C(O2)C)C(=O)NC(C3=NC(=CS3)C(=O)NC(C4=NC(=CS4)C(=O)N1)CCS(=O)C)C
O=C1OCc2cc3c(cc21)C[C@H]1C(CC[C@@]24COC(CCC12)O4)O3,8,2,0.0,0.27908757142722607,0.3366129733622074,polycyclic_aliphatic_like,CC1=C2COC(=O)C2=C(C3=C1O[C@]4(C[C@H]([C@@]56[C@@]([C@H]4C3)(CC[C@@](O5)(OC6(C)C)OC)C)OC(=O)C)C)OC
O=C1[C@H]2C=CCC3CC=C[C@]13CC[C@H]1C[C@H]12,8,1,0.0,0.3336698953062296,0.4619497209787369,glycoside_or_sugar_rich,C/C=C(/C)\C(=O)O[C@H]1C(=C[C@@]23[C@@]1([C@@H](C(=C[C@H](C2=O)[C@H]4[C@H](C4(C)C)C[C@H]3C)CO)O)O)C
O=c1cc2c3c4c(cc(=O)c5cccc(c6cccc1c63)c54)OCO2,8,1,0.0,0.5088124126195908,0.7317248582839966,aromatic_rich_polycycle,C[C@H](CC1=C2C3=C(C(=C(C4=C3C5=C6C2=C(C(=O)C=C6OCOC5=CC4=O)C(=C1OC)O)O)OC)C[C@@H](C)O)O
O=c1ccc2ccc(OCc3ccccc3)cc2o1,8,1,0.0,0.5187728963792324,0.5677080787718296,aromatic_rich_polycycle,CCCCC1=C(C2=C(C=C(C=C2)OCC3=CC=CC=C3C(=COC)C(=O)OC)OC1=O)C
c1ccc(-c2ccn3ccccc23)cc1,8,2,0.0,0.20773722045123572,0.24343354441225526,aromatic_rich_polycycle,CCCOC1=CC2=C(C=C(N2C=C1)C(=O)C)C3=CC(=CC=C3)OC
c1ccc(-c2nncn2-c2ccc3c(c2)OCO3)cc1,8,2,0.0,0.2943812981247902,0.36682359129190445,aromatic_rich_polycycle,CN(C)C(=O)CSC1=NN=C(N1C2=CC3=C(C=C2)OCO3)C4=CC(=C(C(=C4)OC)OC)OC
c1ccc(CCCCCC2CCCC2)cc1,8,2,0.0,0.3505484517663717,0.3955055307596922,other_midsize,CC(C)OC(=O)CCC/C=C\C[C@H]1[C@H](C[C@H]([C@@H]1CC[C@H](CCC2=CC=CC=C2)O)O)O
O=C(Nc1ccc(Oc2ccnc3ccccc23)cc1)c1c[nH]n(-c2ccccc2)c1=O,8,2,0.125,0.7882245108485222,0.8299771398305893,aromatic_rich_polycycle,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)C(=O)NC3=CC(=C(C=C3)OC4=C5C=CC(=CC5=NC=C4)OCC(C)(C)O)F
c1ccc(-c2nnc3c4ccccc4cnn23)cc1,8,3,0.125,0.353184774518013,0.4159170165657997,aromatic_rich_polycycle,CCC(CO)NS(=O)(=O)C1=C(C=CC(=C1)C2=NN=C3N2N=C(C4=CC=CC=C43)C)C
N=C(C(=O)N[C@H]1C(=O)N2C=C(/C=C\c3cncs3)CS[C@H]12)c1cscn1,8,1,0.25,0.8618637174367905,0.9327272325754166,polycyclic_aliphatic_like,CC1=C(SC=N1)/C=C\C2=C(N3[C@@H]([C@H](C3=O)NC(=O)/C(=N/OC)/C4=CSC(=N4)N)SC2)C(=O)OCOC(=O)C(C)(C)C
O=C1CC[C@H](C[C@@H](C(=O)Nc2cnccn2)c2ccccc2)C1,8,1,0.25,0.7363650910556316,0.7723680883646011,small_heteroaromatic,CS(=O)(=O)C1=C(C=C(C=C1)[C@@H](C[C@H]2CCC(=O)C2)C(=O)NC3=NC=CN=C3)Cl
O=C(CNc1n[nH]c(=O)[nH]c1=O)NN=Cc1ccccc1,8,4,0.375,0.6018042676150799,0.7503223195672035,small_heteroaromatic,CN(C)C1=CC=C(C=C1)C=NNC(=O)CNC2=NNC(=O)NC2=O
