spec_name,target_active_bits,mean_target_bit_probability,median_target_bit_probability,recall_at_top_16,recall_at_top_32,recall_at_top_48,recall_at_top_64,recall_at_top_80,recall_at_top_96,recall_at_top_128,recall_at_top_160,recall_at_top_256,recall_at_top_384,recall_at_top_512,recall_at_top_768,recall_at_top_1024,threshold_0_05_precision,threshold_0_05_recall,threshold_0_05_f1,threshold_0_05_pred_bits,threshold_0_1_precision,threshold_0_1_recall,threshold_0_1_f1,threshold_0_1_pred_bits,threshold_0_15_precision,threshold_0_15_recall,threshold_0_15_f1,threshold_0_15_pred_bits,threshold_0_187_precision,threshold_0_187_recall,threshold_0_187_f1,threshold_0_187_pred_bits,threshold_0_2_precision,threshold_0_2_recall,threshold_0_2_f1,threshold_0_2_pred_bits,threshold_0_25_precision,threshold_0_25_recall,threshold_0_25_f1,threshold_0_25_pred_bits,threshold_0_3_precision,threshold_0_3_recall,threshold_0_3_f1,threshold_0_3_pred_bits,threshold_0_4_precision,threshold_0_4_recall,threshold_0_4_f1,threshold_0_4_pred_bits,threshold_0_5_precision,threshold_0_5_recall,threshold_0_5_f1,threshold_0_5_pred_bits
MassSpecGymID0185614,42,0.4736589193344116,0.3698180317878723,0.38095238095238093,0.5,0.5476190476190477,0.5714285714285714,0.6190476190476191,0.6666666666666666,0.6904761904761905,0.7857142857142857,0.8333333333333334,0.8571428571428571,0.9523809523809523,0.9761904761904762,0.9761904761904762,0.23770491803278687,0.6904761904761905,0.35365853658536583,122,0.3333333333333333,0.6190476190476191,0.43333333333333335,78,0.41818181818181815,0.5476190476190477,0.4742268041237113,55,0.4791666666666667,0.5476190476190477,0.5111111111111111,48,0.48936170212765956,0.5476190476190477,0.5168539325842697,47,0.55,0.5238095238095238,0.5365853658536585,40,0.6,0.5,0.5454545454545454,35,0.7777777777777778,0.5,0.6086956521739131,27,0.8,0.47619047619047616,0.5970149253731344,25
MassSpecGymID0194710,83,0.41795626282691956,0.10724082589149475,0.1686746987951807,0.3132530120481928,0.3855421686746988,0.4457831325301205,0.46987951807228917,0.4819277108433735,0.5180722891566265,0.5542168674698795,0.6144578313253012,0.6867469879518072,0.7349397590361446,0.8072289156626506,0.8192771084337349,0.3146853146853147,0.5421686746987951,0.39823008849557523,143,0.3652173913043478,0.5060240963855421,0.4242424242424242,115,0.42105263157894735,0.4819277108433735,0.449438202247191,95,0.4444444444444444,0.4819277108433735,0.4624277456647399,90,0.4444444444444444,0.4819277108433735,0.4624277456647399,90,0.4482758620689655,0.46987951807228917,0.4588235294117647,87,0.45348837209302323,0.46987951807228917,0.4615384615384615,86,0.47560975609756095,0.46987951807228917,0.4727272727272727,82,0.5205479452054794,0.4578313253012048,0.4871794871794871,73
MassSpecGymID0197823,79,0.3464745581150055,0.03218962997198105,0.0759493670886076,0.12658227848101267,0.21518987341772153,0.31645569620253167,0.4177215189873418,0.4430379746835443,0.4936708860759494,0.5316455696202531,0.6329113924050633,0.7088607594936709,0.759493670886076,0.810126582278481,0.8481012658227848,0.33620689655172414,0.4936708860759494,0.4,116,0.36363636363636365,0.45569620253164556,0.4044943820224719,99,0.3684210526315789,0.4430379746835443,0.40229885057471265,95,0.39325842696629215,0.4430379746835443,0.41666666666666663,89,0.3977272727272727,0.4430379746835443,0.4191616766467066,88,0.40476190476190477,0.43037974683544306,0.4171779141104295,84,0.40963855421686746,0.43037974683544306,0.41975308641975306,83,0.4125,0.4177215189873418,0.41509433962264153,80,0.40540540540540543,0.379746835443038,0.39215686274509803,74
MassSpecGymID0197998,61,0.4034835994243622,0.28569188714027405,0.26229508196721313,0.4098360655737705,0.5409836065573771,0.639344262295082,0.6885245901639344,0.6885245901639344,0.7377049180327869,0.7540983606557377,0.8688524590163934,0.9508196721311475,0.9672131147540983,0.9836065573770492,1.0,0.3129251700680272,0.7540983606557377,0.44230769230769235,147,0.4883720930232558,0.6885245901639344,0.5714285714285714,86,0.6212121212121212,0.6721311475409836,0.6456692913385826,66,0.631578947368421,0.5901639344262295,0.6101694915254237,57,0.6470588235294118,0.5409836065573771,0.5892857142857144,51,0.6808510638297872,0.5245901639344263,0.5925925925925926,47,0.6818181818181818,0.4918032786885246,0.5714285714285714,44,0.7647058823529411,0.4262295081967213,0.5473684210526315,34,0.78125,0.4098360655737705,0.5376344086021505,32
MassSpecGymID0199840,52,0.2796039581298828,0.1460716277360916,0.21153846153846154,0.28846153846153844,0.34615384615384615,0.5,0.5384615384615384,0.6153846153846154,0.6923076923076923,0.6923076923076923,0.8076923076923077,0.8846153846153846,0.8846153846153846,0.9423076923076923,0.9807692307692307,0.1921182266009852,0.75,0.30588235294117644,203,0.32323232323232326,0.6153846153846154,0.423841059602649,99,0.4,0.5,0.4444444444444445,65,0.39285714285714285,0.4230769230769231,0.4074074074074074,56,0.37735849056603776,0.38461538461538464,0.38095238095238093,53,0.43902439024390244,0.34615384615384615,0.3870967741935483,41,0.46875,0.28846153846153844,0.35714285714285715,32,0.6190476190476191,0.25,0.3561643835616438,21,0.65,0.25,0.3611111111111111,20
MassSpecGymID0202711,66,0.35293054580688477,0.25700974464416504,0.21212121212121213,0.3939393939393939,0.5454545454545454,0.6666666666666666,0.696969696969697,0.7272727272727273,0.7878787878787878,0.8484848484848485,0.9393939393939394,0.9696969696969697,0.9848484848484849,1.0,1.0,0.2955665024630542,0.9090909090909091,0.446096654275093,203,0.48,0.7272727272727273,0.5783132530120482,100,0.6567164179104478,0.6666666666666666,0.6616541353383459,67,0.7169811320754716,0.5757575757575758,0.6386554621848739,53,0.7450980392156863,0.5757575757575758,0.6495726495726497,51,0.7954545454545454,0.5303030303030303,0.6363636363636364,44,0.7714285714285715,0.4090909090909091,0.5346534653465347,35,0.8571428571428571,0.36363636363636365,0.5106382978723404,28,0.875,0.3181818181818182,0.4666666666666667,24
MassSpecGymID0202787,88,0.2711981534957886,0.10684642195701599,0.13636363636363635,0.20454545454545456,0.29545454545454547,0.3409090909090909,0.375,0.38636363636363635,0.5,0.5681818181818182,0.7386363636363636,0.8409090909090909,0.9090909090909091,0.9545454545454546,0.9772727272727273,0.27927927927927926,0.7045454545454546,0.39999999999999997,222,0.34328358208955223,0.5227272727272727,0.4144144144144144,134,0.3655913978494624,0.38636363636363635,0.37569060773480667,93,0.4189189189189189,0.3522727272727273,0.38271604938271614,74,0.4225352112676056,0.3409090909090909,0.3773584905660377,71,0.4918032786885246,0.3409090909090909,0.4026845637583892,61,0.5185185185185185,0.3181818181818182,0.39436619718309857,54,0.5365853658536586,0.25,0.34108527131782945,41,0.5405405405405406,0.22727272727272727,0.32,37
MassSpecGymID0205123,53,0.2504365146160126,0.09861551225185394,0.22641509433962265,0.33962264150943394,0.39622641509433965,0.4716981132075472,0.5283018867924528,0.5660377358490566,0.6415094339622641,0.6981132075471698,0.7924528301886793,0.8490566037735849,0.8679245283018868,0.9056603773584906,0.9433962264150944,0.2517482517482518,0.6792452830188679,0.3673469387755102,143,0.3611111111111111,0.49056603773584906,0.41600000000000004,72,0.4375,0.39622641509433965,0.4158415841584158,48,0.5,0.37735849056603776,0.43010752688172044,40,0.5405405405405406,0.37735849056603776,0.4444444444444445,37,0.6071428571428571,0.32075471698113206,0.41975308641975306,28,0.5833333333333334,0.2641509433962264,0.36363636363636365,24,0.6190476190476191,0.24528301886792453,0.35135135135135137,21,0.7142857142857143,0.18867924528301888,0.2985074626865672,14
MassSpecGymID0205275,50,0.48130685091018677,0.3274828791618347,0.3,0.46,0.52,0.68,0.72,0.78,0.86,0.9,0.9,0.96,0.96,1.0,1.0,0.3359375,0.86,0.48314606741573035,128,0.4927536231884058,0.68,0.5714285714285715,69,0.5576923076923077,0.58,0.5686274509803922,52,0.5416666666666666,0.52,0.5306122448979592,48,0.5531914893617021,0.52,0.536082474226804,47,0.6190476190476191,0.52,0.5652173913043478,42,0.6410256410256411,0.5,0.5617977528089888,39,0.631578947368421,0.48,0.5454545454545454,38,0.6486486486486487,0.48,0.5517241379310345,37
MassSpecGymID0207476,49,0.30887818336486816,0.14629019796848297,0.2653061224489796,0.42857142857142855,0.4897959183673469,0.5102040816326531,0.5510204081632653,0.5714285714285714,0.6530612244897959,0.7346938775510204,0.8571428571428571,0.8979591836734694,0.9183673469387755,0.9387755102040817,0.9387755102040817,0.22784810126582278,0.7346938775510204,0.34782608695652173,158,0.34615384615384615,0.5510204081632653,0.42519685039370075,78,0.4528301886792453,0.4897959183673469,0.47058823529411764,53,0.5333333333333333,0.4897959183673469,0.5106382978723404,45,0.5348837209302325,0.46938775510204084,0.5,43,0.6285714285714286,0.4489795918367347,0.5238095238095237,35,0.6333333333333333,0.3877551020408163,0.4810126582278481,30,0.7222222222222222,0.2653061224489796,0.3880597014925374,18,0.7647058823529411,0.2653061224489796,0.3939393939393939,17
MassSpecGymID0207974,58,0.28752702474594116,0.12508592009544373,0.22413793103448276,0.3620689655172414,0.4827586206896552,0.5344827586206896,0.5517241379310345,0.6206896551724138,0.6724137931034483,0.7413793103448276,0.8448275862068966,0.896551724137931,0.9137931034482759,0.9482758620689655,0.9482758620689655,0.2529411764705882,0.7413793103448276,0.37719298245614036,170,0.3974358974358974,0.5344827586206896,0.4558823529411764,78,0.5384615384615384,0.4827586206896552,0.509090909090909,52,0.5813953488372093,0.43103448275862066,0.49504950495049505,43,0.6097560975609756,0.43103448275862066,0.5050505050505051,41,0.6363636363636364,0.3620689655172414,0.4615384615384615,33,0.6666666666666666,0.3448275862068966,0.4545454545454545,30,0.6153846153846154,0.27586206896551724,0.380952380952381,26,0.6666666666666666,0.2413793103448276,0.35443037974683544,21
MassSpecGymID0208689,49,0.32632797956466675,0.07254316657781601,0.20408163265306123,0.32653061224489793,0.4489795918367347,0.46938775510204084,0.4897959183673469,0.5102040816326531,0.5510204081632653,0.5918367346938775,0.6326530612244898,0.673469387755102,0.6938775510204082,0.7959183673469388,0.7959183673469388,0.2,0.5714285714285714,0.29629629629629634,140,0.3194444444444444,0.46938775510204084,0.3801652892561983,72,0.41818181818181815,0.46938775510204084,0.4423076923076923,55,0.4583333333333333,0.4489795918367347,0.45360824742268036,48,0.4772727272727273,0.42857142857142855,0.4516129032258064,44,0.48717948717948717,0.3877551020408163,0.43181818181818177,39,0.4594594594594595,0.3469387755102041,0.3953488372093023,37,0.45714285714285713,0.32653061224489793,0.3809523809523809,35,0.48484848484848486,0.32653061224489793,0.3902439024390244,33
MassSpecGymID0209540,49,0.3091490566730499,0.14724206924438477,0.22448979591836735,0.32653061224489793,0.4489795918367347,0.5306122448979592,0.5918367346938775,0.6122448979591837,0.673469387755102,0.6938775510204082,0.7551020408163265,0.8163265306122449,0.8571428571428571,0.8979591836734694,0.9183673469387755,0.2426470588235294,0.673469387755102,0.3567567567567567,136,0.3918918918918919,0.5918367346938775,0.4715447154471545,74,0.41379310344827586,0.4897959183673469,0.4485981308411215,58,0.4583333333333333,0.4489795918367347,0.45360824742268036,48,0.45454545454545453,0.40816326530612246,0.4301075268817204,44,0.4634146341463415,0.3877551020408163,0.4222222222222223,41,0.47058823529411764,0.32653061224489793,0.38554216867469876,34,0.5161290322580645,0.32653061224489793,0.4,31,0.56,0.2857142857142857,0.37837837837837834,25
MassSpecGymID0209809,49,0.22655771672725677,0.0502815917134285,0.24489795918367346,0.32653061224489793,0.3673469387755102,0.3877551020408163,0.3877551020408163,0.40816326530612246,0.46938775510204084,0.5918367346938775,0.673469387755102,0.7346938775510204,0.8367346938775511,0.9183673469387755,0.9387755102040817,0.1865671641791045,0.5102040816326531,0.273224043715847,134,0.30158730158730157,0.3877551020408163,0.33928571428571425,63,0.41025641025641024,0.32653061224489793,0.3636363636363636,39,0.47058823529411764,0.32653061224489793,0.38554216867469876,34,0.5161290322580645,0.32653061224489793,0.4,31,0.6086956521739131,0.2857142857142857,0.3888888888888889,23,0.7368421052631579,0.2857142857142857,0.4117647058823529,19,0.7142857142857143,0.20408163265306123,0.31746031746031744,14,0.7142857142857143,0.20408163265306123,0.31746031746031744,14
MassSpecGymID0210092,54,0.26854756474494934,0.13287881016731262,0.2037037037037037,0.3333333333333333,0.46296296296296297,0.5370370370370371,0.5925925925925926,0.6111111111111112,0.6851851851851852,0.7222222222222222,0.7777777777777778,0.8703703703703703,0.9074074074074074,0.9259259259259259,0.9814814814814815,0.2905982905982906,0.6296296296296297,0.3976608187134503,117,0.42857142857142855,0.5555555555555556,0.48387096774193544,70,0.5111111111111111,0.42592592592592593,0.4646464646464646,45,0.5277777777777778,0.35185185185185186,0.4222222222222222,36,0.5142857142857142,0.3333333333333333,0.4044943820224719,35,0.5666666666666667,0.3148148148148148,0.4047619047619047,30,0.5714285714285714,0.2962962962962963,0.3902439024390244,28,0.5833333333333334,0.25925925925925924,0.358974358974359,24,0.7222222222222222,0.24074074074074073,0.3611111111111111,18
MassSpecGymID0210306,51,0.20711158215999603,0.05370667576789856,0.19607843137254902,0.3137254901960784,0.35294117647058826,0.4117647058823529,0.4117647058823529,0.47058823529411764,0.5098039215686274,0.5294117647058824,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.7450980392156863,0.803921568627451,0.1984732824427481,0.5098039215686274,0.2857142857142857,131,0.3230769230769231,0.4117647058823529,0.3620689655172413,65,0.425,0.3333333333333333,0.37362637362637363,40,0.5161290322580645,0.3137254901960784,0.3902439024390244,31,0.5172413793103449,0.29411764705882354,0.37500000000000006,29,0.6666666666666666,0.27450980392156865,0.38888888888888895,21,0.6111111111111112,0.21568627450980393,0.31884057971014496,18,0.6,0.17647058823529413,0.2727272727272727,15,0.6923076923076923,0.17647058823529413,0.28125,13
MassSpecGymID0210496,51,0.22197072207927704,0.06443461030721664,0.21568627450980393,0.29411764705882354,0.35294117647058826,0.35294117647058826,0.4117647058823529,0.45098039215686275,0.5098039215686274,0.5686274509803921,0.6470588235294118,0.6666666666666666,0.7058823529411765,0.7058823529411765,0.7450980392156863,0.18471337579617833,0.5686274509803921,0.27884615384615385,157,0.26582278481012656,0.4117647058823529,0.32307692307692304,79,0.38636363636363635,0.3333333333333333,0.35789473684210527,44,0.45454545454545453,0.29411764705882354,0.35714285714285715,33,0.5172413793103449,0.29411764705882354,0.37500000000000006,29,0.6,0.29411764705882354,0.3947368421052632,25,0.6363636363636364,0.27450980392156865,0.3835616438356165,22,0.65,0.2549019607843137,0.36619718309859156,20,0.7058823529411765,0.23529411764705882,0.35294117647058826,17
MassSpecGymID0210529,56,0.27671104669570923,0.10887603461742401,0.19642857142857142,0.3392857142857143,0.39285714285714285,0.4642857142857143,0.5535714285714286,0.6071428571428571,0.625,0.6785714285714286,0.6964285714285714,0.7678571428571429,0.8035714285714286,0.9285714285714286,0.9285714285714286,0.2727272727272727,0.6428571428571429,0.3829787234042553,132,0.3918918918918919,0.5178571428571429,0.4461538461538462,74,0.45454545454545453,0.44642857142857145,0.45045045045045046,55,0.46808510638297873,0.39285714285714285,0.4271844660194175,47,0.4888888888888889,0.39285714285714285,0.43564356435643564,45,0.5365853658536586,0.39285714285714285,0.45360824742268047,41,0.5555555555555556,0.35714285714285715,0.43478260869565216,36,0.6296296296296297,0.30357142857142855,0.4096385542168675,27,0.6666666666666666,0.2857142857142857,0.4,24
MassSpecGymID0210816,52,0.28044942021369934,0.08292451500892639,0.2692307692307692,0.40384615384615385,0.4807692307692308,0.4807692307692308,0.4807692307692308,0.5384615384615384,0.5769230769230769,0.5961538461538461,0.6538461538461539,0.75,0.8076923076923077,0.8461538461538461,0.9038461538461539,0.21830985915492956,0.5961538461538461,0.3195876288659793,142,0.4098360655737705,0.4807692307692308,0.44247787610619466,61,0.5365853658536586,0.4230769230769231,0.4731182795698925,41,0.6,0.40384615384615385,0.4827586206896552,35,0.6774193548387096,0.40384615384615385,0.5060240963855421,31,0.6923076923076923,0.34615384615384615,0.46153846153846156,26,0.72,0.34615384615384615,0.4675324675324676,25,0.8947368421052632,0.3269230769230769,0.4788732394366197,19,0.9333333333333333,0.2692307692307692,0.417910447761194,15
MassSpecGymID0211212,47,0.31047898530960083,0.15967589616775513,0.2978723404255319,0.48936170212765956,0.574468085106383,0.5957446808510638,0.6382978723404256,0.6382978723404256,0.6382978723404256,0.6595744680851063,0.7872340425531915,0.8723404255319149,0.8723404255319149,0.9148936170212766,0.9574468085106383,0.2777777777777778,0.6382978723404256,0.3870967741935484,108,0.47368421052631576,0.574468085106383,0.5192307692307692,57,0.5813953488372093,0.5319148936170213,0.5555555555555555,43,0.6052631578947368,0.48936170212765956,0.5411764705882353,38,0.6571428571428571,0.48936170212765956,0.5609756097560975,35,0.7333333333333333,0.46808510638297873,0.5714285714285714,30,0.8333333333333334,0.425531914893617,0.5633802816901409,24,0.875,0.2978723404255319,0.44444444444444436,16,0.9285714285714286,0.2765957446808511,0.42622950819672134,14
MassSpecGymID0211596,49,0.23655444383621216,0.06866084784269333,0.22448979591836735,0.32653061224489793,0.40816326530612246,0.4489795918367347,0.4489795918367347,0.4897959183673469,0.5306122448979592,0.5306122448979592,0.6122448979591837,0.6938775510204082,0.7346938775510204,0.7551020408163265,0.7959183673469388,0.18181818181818182,0.5306122448979592,0.27083333333333337,143,0.35,0.42857142857142855,0.3853211009174312,60,0.42,0.42857142857142855,0.42424242424242425,50,0.45714285714285713,0.32653061224489793,0.3809523809523809,35,0.5,0.32653061224489793,0.39506172839506176,32,0.56,0.2857142857142857,0.37837837837837834,25,0.5833333333333334,0.2857142857142857,0.3835616438356164,24,0.7222222222222222,0.2653061224489796,0.3880597014925374,18,0.6875,0.22448979591836735,0.3384615384615384,16
MassSpecGymID0212010,59,0.2398490160703659,0.09853025525808334,0.1864406779661017,0.3220338983050847,0.3898305084745763,0.4406779661016949,0.4915254237288136,0.5084745762711864,0.6271186440677966,0.6610169491525424,0.711864406779661,0.7796610169491526,0.7966101694915254,0.8813559322033898,0.9152542372881356,0.25,0.6610169491525424,0.3627906976744186,156,0.35802469135802467,0.4915254237288136,0.41428571428571426,81,0.4528301886792453,0.4067796610169492,0.4285714285714286,53,0.4883720930232558,0.3559322033898305,0.411764705882353,43,0.5121951219512195,0.3559322033898305,0.42000000000000004,41,0.6,0.3559322033898305,0.44680851063829785,35,0.6,0.3050847457627119,0.40449438202247195,30,0.6842105263157895,0.22033898305084745,0.3333333333333333,19,0.8461538461538461,0.1864406779661017,0.3055555555555555,13
MassSpecGymID0212443,48,0.33075833320617676,0.17812153697013855,0.1875,0.375,0.5,0.5208333333333334,0.5416666666666666,0.5833333333333334,0.625,0.6875,0.75,0.8125,0.8541666666666666,0.9166666666666666,0.9791666666666666,0.22695035460992907,0.6666666666666666,0.3386243386243386,141,0.3132530120481928,0.5416666666666666,0.3969465648854962,83,0.44642857142857145,0.5208333333333334,0.4807692307692308,56,0.47058823529411764,0.5,0.48484848484848486,51,0.5,0.5,0.5,48,0.5128205128205128,0.4166666666666667,0.4597701149425287,39,0.5294117647058824,0.375,0.4390243902439025,34,0.5625,0.375,0.45,32,0.5714285714285714,0.3333333333333333,0.4210526315789474,28
MassSpecGymID0212530,59,0.3838456869125366,0.21310994029045105,0.2542372881355932,0.4576271186440678,0.5084745762711864,0.5932203389830508,0.6610169491525424,0.711864406779661,0.7627118644067796,0.8135593220338984,0.8813559322033898,0.9661016949152542,0.9661016949152542,1.0,1.0,0.3,0.8135593220338984,0.4383561643835616,160,0.4659090909090909,0.6949152542372882,0.5578231292517006,88,0.5645161290322581,0.5932203389830508,0.5785123966942148,62,0.6296296296296297,0.576271186440678,0.6017699115044248,54,0.64,0.5423728813559322,0.5871559633027523,50,0.6923076923076923,0.4576271186440678,0.5510204081632654,39,0.7941176470588235,0.4576271186440678,0.5806451612903226,34,0.8333333333333334,0.423728813559322,0.5617977528089888,30,0.84,0.3559322033898305,0.5,25
MassSpecGymID0213416,47,0.4220419228076935,0.2865467071533203,0.3404255319148936,0.46808510638297873,0.574468085106383,0.7446808510638298,0.7446808510638298,0.7659574468085106,0.7872340425531915,0.7872340425531915,0.8085106382978723,0.8085106382978723,0.9148936170212766,0.9574468085106383,0.9787234042553191,0.27007299270072993,0.7872340425531915,0.4021739130434783,137,0.44871794871794873,0.7446808510638298,0.56,78,0.5555555555555556,0.6382978723404256,0.594059405940594,54,0.6190476190476191,0.5531914893617021,0.5842696629213483,42,0.6190476190476191,0.5531914893617021,0.5842696629213483,42,0.631578947368421,0.5106382978723404,0.5647058823529411,38,0.6571428571428571,0.48936170212765956,0.5609756097560975,35,0.6896551724137931,0.425531914893617,0.5263157894736842,29,0.7037037037037037,0.40425531914893614,0.5135135135135135,27
MassSpecGymID0214882,61,0.31808000802993774,0.12024451047182083,0.26229508196721313,0.36065573770491804,0.4262295081967213,0.47540983606557374,0.5081967213114754,0.5409836065573771,0.6065573770491803,0.639344262295082,0.7377049180327869,0.7868852459016393,0.819672131147541,0.9016393442622951,0.9180327868852459,0.20207253886010362,0.639344262295082,0.3070866141732283,193,0.34782608695652173,0.5245901639344263,0.41830065359477125,92,0.4603174603174603,0.47540983606557374,0.4677419354838709,63,0.5094339622641509,0.4426229508196721,0.4736842105263158,53,0.5416666666666666,0.4262295081967213,0.47706422018348627,48,0.5681818181818182,0.4098360655737705,0.4761904761904762,44,0.6052631578947368,0.3770491803278688,0.46464646464646464,38,0.7857142857142857,0.36065573770491804,0.49438202247191004,28,0.9090909090909091,0.32786885245901637,0.4819277108433735,22
MassSpecGymID0216198,50,0.4326607882976532,0.38428598642349243,0.32,0.56,0.64,0.72,0.76,0.8,0.82,0.84,0.9,0.92,0.94,0.96,0.98,0.2857142857142857,0.84,0.4263959390862944,147,0.475,0.76,0.5846153846153846,80,0.6666666666666666,0.64,0.6530612244897959,48,0.7777777777777778,0.56,0.6511627906976745,36,0.8,0.56,0.6588235294117648,35,0.8484848484848485,0.56,0.6746987951807228,33,0.9032258064516129,0.56,0.691358024691358,31,0.8928571428571429,0.5,0.6410256410256411,28,0.9565217391304348,0.44,0.6027397260273973,23
MassSpecGymID0219119,50,0.3544917404651642,0.1579136699438095,0.26,0.42,0.44,0.5,0.54,0.56,0.6,0.66,0.76,0.82,0.9,0.96,1.0,0.23255813953488372,0.6,0.335195530726257,129,0.30337078651685395,0.54,0.38848920863309355,89,0.37681159420289856,0.52,0.4369747899159664,69,0.4074074074074074,0.44,0.4230769230769231,54,0.41509433962264153,0.44,0.42718446601941745,53,0.4583333333333333,0.44,0.4489795918367347,48,0.4782608695652174,0.44,0.4583333333333333,46,0.5526315789473685,0.42,0.4772727272727273,38,0.6774193548387096,0.42,0.5185185185185185,31
MassSpecGymID0219478,70,0.30539560317993164,0.1347273886203766,0.2,0.3142857142857143,0.4142857142857143,0.45714285714285713,0.5285714285714286,0.5428571428571428,0.6428571428571429,0.7285714285714285,0.8,0.8285714285714286,0.8714285714285714,0.8714285714285714,0.8857142857142857,0.2988505747126437,0.7428571428571429,0.42622950819672134,174,0.42696629213483145,0.5428571428571428,0.47798742138364775,89,0.5,0.4714285714285714,0.4852941176470588,66,0.5576923076923077,0.4142857142857143,0.47540983606557374,52,0.58,0.4142857142857143,0.4833333333333334,50,0.6585365853658537,0.38571428571428573,0.48648648648648646,41,0.6923076923076923,0.38571428571428573,0.4954128440366973,39,0.6875,0.3142857142857143,0.43137254901960786,32,0.7307692307692307,0.2714285714285714,0.39583333333333326,26
MassSpecGymID0221613,35,0.197463721036911,0.013474976643919945,0.22857142857142856,0.3142857142857143,0.37142857142857144,0.4,0.4,0.4,0.45714285714285713,0.45714285714285713,0.5428571428571428,0.6285714285714286,0.6857142857142857,0.8,0.8285714285714286,0.1891891891891892,0.4,0.25688073394495414,74,0.30952380952380953,0.37142857142857144,0.33766233766233766,42,0.3793103448275862,0.3142857142857143,0.34375,29,0.43478260869565216,0.2857142857142857,0.3448275862068965,23,0.45454545454545453,0.2857142857142857,0.3508771929824561,22,0.5,0.2571428571428571,0.33962264150943394,18,0.5,0.2571428571428571,0.33962264150943394,18,0.5714285714285714,0.22857142857142856,0.32653061224489793,14,0.6363636363636364,0.2,0.30434782608695654,11
MassSpecGymID0222136,53,0.2922033965587616,0.14451611042022705,0.2641509433962264,0.3018867924528302,0.39622641509433965,0.5094339622641509,0.5471698113207547,0.5849056603773585,0.6037735849056604,0.6415094339622641,0.660377358490566,0.7169811320754716,0.7169811320754716,0.7547169811320755,0.7735849056603774,0.23357664233576642,0.6037735849056604,0.33684210526315783,137,0.36585365853658536,0.5660377358490566,0.4444444444444445,82,0.4098360655737705,0.4716981132075472,0.43859649122807015,61,0.42857142857142855,0.39622641509433965,0.4117647058823529,49,0.4523809523809524,0.3584905660377358,0.4,42,0.5,0.33962264150943394,0.4044943820224719,36,0.5,0.3018867924528302,0.3764705882352941,32,0.5769230769230769,0.2830188679245283,0.379746835443038,26,0.625,0.2830188679245283,0.38961038961038963,24
MassSpecGymID0222364,51,0.3446725308895111,0.21170710027217865,0.27450980392156865,0.45098039215686275,0.5294117647058824,0.6274509803921569,0.6862745098039216,0.7647058823529411,0.8431372549019608,0.8627450980392157,0.9607843137254902,1.0,1.0,1.0,1.0,0.31851851851851853,0.8431372549019608,0.4623655913978495,135,0.44871794871794873,0.6862745098039216,0.5426356589147288,78,0.5471698113207547,0.5686274509803921,0.5576923076923078,53,0.6,0.5294117647058824,0.5625,45,0.6341463414634146,0.5098039215686274,0.5652173913043477,41,0.6486486486486487,0.47058823529411764,0.5454545454545454,37,0.7666666666666667,0.45098039215686275,0.5679012345679013,30,0.8181818181818182,0.35294117647058826,0.49315068493150693,22,0.7894736842105263,0.29411764705882354,0.42857142857142855,19
MassSpecGymID0224157,43,0.4003917872905731,0.19560538232326508,0.37209302325581395,0.4883720930232558,0.5581395348837209,0.6744186046511628,0.7906976744186046,0.8372093023255814,0.8837209302325582,0.9069767441860465,0.9302325581395349,0.9534883720930233,0.9534883720930233,0.9767441860465116,1.0,0.2878787878787879,0.8837209302325582,0.43428571428571433,132,0.43209876543209874,0.813953488372093,0.564516129032258,81,0.5,0.6511627906976745,0.5656565656565656,56,0.52,0.6046511627906976,0.5591397849462365,50,0.5121951219512195,0.4883720930232558,0.5,41,0.7,0.4883720930232558,0.5753424657534246,30,0.7307692307692307,0.4418604651162791,0.5507246376811594,26,0.8636363636363636,0.4418604651162791,0.5846153846153846,22,0.9411764705882353,0.37209302325581395,0.5333333333333333,17
MassSpecGymID0014731,47,0.7130914926528931,0.8466127514839172,0.3404255319148936,0.6808510638297872,0.851063829787234,0.9361702127659575,0.9574468085106383,0.9574468085106383,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4787234042553192,0.9574468085106383,0.6382978723404257,94,0.7333333333333333,0.9361702127659575,0.822429906542056,60,0.7962962962962963,0.9148936170212766,0.8514851485148516,54,0.84,0.8936170212765957,0.8659793814432989,50,0.8367346938775511,0.8723404255319149,0.8541666666666667,49,0.851063829787234,0.851063829787234,0.8510638297872339,47,0.851063829787234,0.851063829787234,0.8510638297872339,47,0.8837209302325582,0.8085106382978723,0.8444444444444444,43,0.8837209302325582,0.8085106382978723,0.8444444444444444,43
MassSpecGymID0027372,65,0.5528311729431152,0.5524235367774963,0.24615384615384617,0.47692307692307695,0.6615384615384615,0.7846153846153846,0.8615384615384616,0.9230769230769231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3403141361256545,1.0,0.5078125,191,0.5818181818181818,0.9846153846153847,0.7314285714285714,110,0.7037037037037037,0.8769230769230769,0.7808219178082192,81,0.726027397260274,0.8153846153846154,0.7681159420289856,73,0.7428571428571429,0.8,0.7703703703703704,70,0.847457627118644,0.7692307692307693,0.8064516129032259,59,0.8846153846153846,0.7076923076923077,0.7863247863247863,52,0.9318181818181818,0.6307692307692307,0.7522935779816513,44,0.9473684210526315,0.5538461538461539,0.6990291262135921,38
