mode,alpha_primary,value,mean_tanimoto,median_tanimoto,bit_accuracy,bit_precision,bit_recall,bit_f1,mean_active_bits,mean_target_active_bits
threshold,0.05,0.04,0.1356459554381254,0.12788259983062744,0.9251623151182521,0.13970770756411535,0.7368945237486255,0.23488382975092417,336.7872619628906,63.8514404296875
threshold,0.2,0.03,0.13478669568824694,0.12860892713069916,0.9133615011503571,0.1342724353064576,0.8366639992828493,0.23140734802987833,397.8642578125,63.8514404296875
top_k,0.05,320,0.1346074629477006,0.12462005764245987,0.9284400276881597,0.14178405450821824,0.7105696660068113,0.23639821316464746,320.0,63.8514404296875
threshold,0.6,0.02,0.132981820809415,0.127306267619133,0.904774643446739,0.12878663015210165,0.886174535723068,0.22489024411878578,439.3586730957031,63.8514404296875
top_k,0.0,256,0.12937117764065165,0.11486486345529556,0.9397451117003295,0.1426707402326314,0.5720107276529846,0.22837920836732511,256.0,63.8514404296875
threshold,0.1,0.03,0.12601884106187902,0.1192052960395813,0.9090078929101244,0.12583902715028558,0.8134051251600636,0.21795847092030032,412.7264099121094,63.8514404296875
threshold,0.5,0.02,0.1239498951228055,0.11855670064687729,0.897756539579012,0.12071305326474713,0.8845815072171511,0.21243631229145,467.9013671875,63.8514404296875
threshold,0.0,0.05,0.12359164052223315,0.11428571492433548,0.9338148650217599,0.1336381547775535,0.5919692283146218,0.21805091072787194,282.83905029296875,63.8514404296875
threshold,0.05,0.03,0.11892373919773004,0.11184210330247879,0.9066356660337788,0.11941712575161345,0.7827444665492799,0.20722029222037497,418.527587890625,63.8514404296875
threshold,0.4,0.02,0.11679000269096552,0.11167512834072113,0.891437139692899,0.11407187081848762,0.8814415057532426,0.20200166857545443,493.3846435546875,63.8514404296875
top_k,0.0,320,0.11258066071504816,0.10029498487710953,0.9252042124853949,0.12107483721052355,0.6067826663366019,0.2018694928357358,320.0,63.8514404296875
threshold,0.0,0.04,0.11112228344779852,0.10249307751655579,0.9216568465118417,0.11743556741519202,0.6178721843406203,0.19736000439228693,335.9461669921875,63.8514404296875
threshold,0.3,0.02,0.1108784783398867,0.10557185113430023,0.8857315080303458,0.10840742542120055,0.8762174907457133,0.1929434868468531,516.0878295898438,63.8514404296875
threshold,0.2,0.02,0.10562899351932427,0.10019268095493317,0.880513606336646,0.10326660529006515,0.867413479307489,0.18456100379985949,536.3359985351562,63.8514404296875
threshold,0.1,0.02,0.09998792623627141,0.09398496150970459,0.8756127297637255,0.09781803857398123,0.8487478236697554,0.17541906098010693,554.0263671875,63.8514404296875
threshold,0.0,0.03,0.0966287983298941,0.08885017782449722,0.9028060569336501,0.09960827739048354,0.6511596540241447,0.17278546067175435,417.409912109375,63.8514404296875
threshold,0.05,0.02,0.09581057395131094,0.08978328108787537,0.8730920287720554,0.09397683545730309,0.826417462289964,0.1687626663110681,561.49951171875,63.8514404296875
threshold,0.0,0.02,0.07903590328148856,0.072356216609478,0.8690632917935724,0.079223251351658,0.6965786484834977,0.14226628052014892,561.42041015625,63.8514404296875
